build_number,device_id,first_seen,hostname,kernel_version,last_seen,local_ip,os_build,os_version,platform_name,status
,5b79e1528d87428e873a4450df81cdf2,2022-01-11T14:45:46Z,SRVMOPPRO-DAT09,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:35Z,10.2.50.17,,RHEL 7.9,Linux,normal
9600,bbb7041011ca40f0ae106568fe149f19,2022-01-10T18:59:29Z,SRVMOPPRO-DAT10,6.3.9600.20666,2022-12-28T12:02:34Z,10.2.50.25,9600,Windows Server 2012 R2,Windows,normal
9600,73b7351323b943dd9f895a698410fec7,2022-01-10T19:12:53Z,SRVMOPPRO-DAT11,6.3.9600.20666,2022-12-28T12:06:51Z,10.2.50.26,9600,Windows Server 2012 R2,Windows,normal
9600,6e2b23b6141f45a18d148ecd084f0534,2022-01-10T18:40:43Z,SRVMOPPRO-DAT13,6.3.9600.20666,2022-12-28T12:09:11Z,10.2.50.37,9600,Windows Server 2012 R2,Windows,normal
14393,ce9adaeee14e46a58039b44a2a62a663,2022-01-10T19:47:02Z,SRVMOPPRO-DAT16,10.0.14393.5501,2022-12-28T12:13:29Z,10.2.50.64,14393,Windows Server 2016,Windows,normal
17763,1985211cbaee482cbb007779bc874c09,2022-01-10T18:12:21Z,SRVMOPPRO-ELC01,10.0.17763.3650,2022-12-28T12:05:24Z,10.2.50.24,17763,Windows Server 2019,Windows,normal
9600,7235edb0ff7e4bb4941d39aeea603cb4,2022-01-10T19:27:13Z,SRVMOPPRO-ERP01,6.3.9600.20666,2022-12-28T12:12:52Z,10.2.50.85,9600,Windows Server 2012 R2,Windows,normal
9600,b8e7e26f5c1843aa8278c911e1195943,2022-01-10T18:50:13Z,SRVMOPPRO-ERP02,6.3.9600.20666,2022-12-28T12:06:27Z,10.2.50.86,9600,Windows Server 2012 R2,Windows,normal
,467f229e440b48b787f98e7ea731c5e4,2022-01-11T15:38:19Z,SRVMOPPRO-ESD01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:19Z,10.2.50.166,,RHEL 7.9,Linux,normal
,563b5f96441c43929f31eaabdd14f1bc,2022-01-11T15:36:46Z,SRVMOPPRO-ESD02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:03:54Z,10.2.50.173,,RHEL 7.9,Linux,normal
,cd643147ad674b4d801f71e65d7a821d,2022-01-11T15:37:50Z,SRVMOPPRO-ESD03,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:06:21Z,10.2.50.174,,RHEL 7.9,Linux,normal
,29396ff24ea744898cdb089168390dad,2022-01-11T15:37:40Z,SRVMOPPRO-ESM01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:52Z,10.2.50.107,,RHEL 7.9,Linux,normal
,962be2a8921f4505a8760b63fa61ba11,2022-01-11T15:48:04Z,SRVMOPPRO-ESM02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:36Z,10.2.50.120,,RHEL 7.9,Linux,normal
,b95cb83fb7464b30be53e5e407a60655,2022-01-11T15:48:11Z,SRVMOPPRO-ESM03,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:06:07Z,10.2.50.165,,RHEL 7.9,Linux,normal
17763,77730f1af7dc4fbcb5334cc248dbe741,2022-01-10T19:47:47Z,SRVMOPPRO-ETL02,10.0.17763.1935,2022-12-28T12:08:46Z,10.2.50.11,17763,Windows Server 2019,Windows,normal
,9b87807ac21a448fb7416fcf341d711e,2022-01-11T17:02:43Z,SRVMOPPRO-ETL05,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:08:20Z,10.2.50.15,,RHEL 8.7,Linux,normal
,d954dd08090a46718c40a136c1ac8f2f,2022-01-11T17:02:50Z,SRVMOPPRO-FTP02,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:10:49Z,10.2.50.23,,RHEL 8.7,Linux,normal
,1d11626459e34cfbbd5b8c4ee391bad8,2022-01-11T16:39:35Z,SRVMOPPRO-GWS03,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:17Z,10.2.50.159,,RHEL 7.9,Linux,normal
,5898b1273f0848b282bdfc705c216992,2022-01-11T16:40:13Z,SRVMOPPRO-GWS04,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:12:10Z,10.2.50.163,,RHEL 7.9,Linux,normal
,53ee6d93fb0e4c19a7d63d2bb9514cb9,2022-01-11T16:39:43Z,SRVMOPPRO-IWA03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:04:52Z,10.2.50.21,,RHEL 7.9,Linux,normal
,d3d4f97b21fe4dca8302d10f4344b43e,2022-01-11T16:38:55Z,SRVMOPPRO-IWA08,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:00Z,10.2.50.43,,RHEL 7.9,Linux,normal
,056be01858464562b3f8b13a11948ae4,2022-01-11T16:41:01Z,SRVMOPPRO-IWA09,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:02:57Z,10.2.50.44,,RHEL 7.9,Linux,normal
,04a42a5f0fec400cb73fa5e3ce8f8157,2022-01-11T16:39:04Z,SRVMOPPRO-IWA10,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:07:29Z,10.2.50.45,,RHEL 7.9,Linux,normal
,64adcda34ab14bd5b9be6a0657c73b09,2022-01-11T16:40:03Z,SRVMOPPRO-JEN02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:48Z,172.20.0.1,,RHEL 7.9,Linux,normal
,7c741167875e4e61bb5be2f6cf99a42a,2022-01-11T18:21:12Z,SRVMOPPRO-KIB01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:08:46Z,10.2.50.189,,RHEL 7.9,Linux,normal
,94207a35f18347419179321b629c94bc,2022-01-11T18:21:21Z,SRVMOPPRO-LGT01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:05:27Z,10.2.50.185,,RHEL 7.9,Linux,normal
17763,bb9169773ad5414da04dfaa88e30cfa8,2022-05-11T14:20:29Z,SRVMOPPRO-LOG03,10.0.17763.3650,2022-12-28T12:07:17Z,10.2.50.62,17763,Windows Server 2019,Windows,normal
17763,b93f79f476214f9396baa79b780c5306,2022-05-26T13:15:49Z,SRVMOPPRO-LOG04,10.0.17763.3650,2022-12-28T12:08:40Z,10.2.50.63,17763,Windows Server 2019,Windows,normal
,6d03e76cced04082a4317311c3bb8519,2022-01-10T16:29:47Z,SRVMOPPRO-MAT01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:56Z,10.2.50.194,,RHEL 7.9,Linux,normal
,845aed4db64d4f0bb48356670372ac5a,2022-01-10T16:28:05Z,SRVMOPPRO-MAT02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:54Z,10.2.50.195,,RHEL 7.9,Linux,normal
14393,b92349e72ff949ee9d96ec1ce774ab5f,2022-02-07T09:47:17Z,SRVMOPPRO-MCA01,10.0.14393.5501,2022-12-28T12:07:21Z,10.2.50.139,14393,Windows Server 2016,Windows,normal
14393,2fa59e94a78143fda1a3b4b6730fec8e,2022-01-12T08:22:27Z,SRVMOPPRO-MFS01,10.0.14393.5582,2022-12-28T12:04:09Z,10.2.50.33,14393,Windows Server 2016,Windows,normal
,bda8174a12dd42fe93376d5569e52ef3,2022-01-17T12:41:24Z,SRVMOPPRO-MSG03,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:12:10Z,10.2.253.23,,RHEL 7.9,Linux,normal
,d3ebbf4805ca4f6ba1bc3745593c7208,2022-01-17T12:41:43Z,SRVMOPPRO-MSG04,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:53Z,10.2.253.23,,RHEL 7.9,Linux,normal
9600,c01f1aa59ca946e791ed0b4d4db9c267,2022-01-10T18:29:37Z,SRVMOPPRO-NAP07,6.3.9600.20666,2022-12-28T12:10:41Z,10.2.50.154,9600,Windows Server 2012 R2,Windows,normal
9600,f8b2740e121a45dfa9c3092376e9f288,2022-01-10T18:35:10Z,SRVMOPPRO-NAP08,6.3.9600.20666,2022-12-28T12:07:10Z,10.2.50.201,9600,Windows Server 2012 R2,Windows,normal
9600,c7c82765c0954d929fa9790b29bc2725,2022-01-10T18:18:30Z,SRVMOPPRO-NAP09,6.3.9600.20666,2022-12-28T12:10:37Z,10.2.50.202,9600,Windows Server 2012 R2,Windows,normal
9600,45b4b8c4f06e42539854345d2c2a4d9a,2022-01-10T19:04:56Z,SRVMOPPRO-NAP10,6.3.9600.20666,2022-12-28T12:08:51Z,10.2.50.203,9600,Windows Server 2012 R2,Windows,normal
17763,d3ebbcfb081b4e6994eb8ae74686221f,2022-01-11T00:37:16Z,SRVMOPPRO-NBL01,10.0.17763.3650,2022-12-28T12:06:37Z,10.2.50.35,17763,Windows Server 2019,Windows,normal
9600,4de56e1d2ba5432e83e7c7ec9cbcce22,2022-01-10T19:22:24Z,SRVMOPPRO-NBL04,6.3.9600.20666,2022-12-28T12:03:43Z,10.2.50.186,9600,Windows Server 2012 R2,Windows,normal
,4c5a4137bebf41f88a2b26dfc4bd16c0,2022-01-11T18:21:52Z,SRVMOPPRO-NIK01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:05:42Z,10.2.50.223,,RHEL 7.9,Linux,normal
,be219571a4cf4c098331b69c16f26e2a,2022-01-11T18:20:43Z,SRVMOPPRO-NIK02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:12:08Z,10.2.50.240,,RHEL 7.9,Linux,normal
17763,d99e9003de6040e5a5088f073a0b6061,2022-01-10T19:48:45Z,SRVMOPPRO-PBI01,10.0.17763.3650,2022-12-28T12:04:44Z,10.2.50.167,17763,Windows Server 2019,Windows,normal
,aea39988a0c84eb193d5b0b3269615c7,2022-01-11T18:22:30Z,SRVMOPPRO-PRX01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:23Z,10.2.50.59,,RHEL 7.9,Linux,normal
,ab2e19c309f645709437228110a6df51,2022-01-11T18:22:39Z,SRVMOPPRO-PRX02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:53Z,10.2.50.60,,RHEL 7.9,Linux,normal
,5b6aff4d909f40dfaea839904f370791,2022-01-11T18:20:25Z,SRVMOPPRO-PRX03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:00Z,10.2.50.61,,RHEL 7.9,Linux,normal
,3c78f562eb6c4827b6e002cf29e229bb,2022-01-11T23:43:01Z,SRVMOPPRO-QUE01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:04:08Z,10.2.50.18,,RHEL 8.7,Linux,normal
9600,115675bfcdc84644832b9c4d1ecf4438,2022-01-10T19:38:11Z,SRVMOPPRO-SAG01,6.3.9600.20666,2022-12-28T12:13:10Z,10.2.50.124,9600,Windows Server 2012 R2,Windows,normal
,d3596001018b4d4bae82f6a9e70f205c,2022-01-11T18:22:20Z,SRVMOPPRO-SPS01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:04:42Z,10.2.50.136,,RHEL 7.9,Linux,normal
,57ef2befc27e4493bfdeac8a630cee81,2022-01-11T18:21:03Z,SRVMOPPRO-SRV01,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:07:46Z,10.2.50.48,,RHEL 7.9,Linux,normal
,45b5869c3ccb4abe8a07b9fd22adf61e,2022-01-11T18:20:34Z,SRVMOPPRO-SRV02,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:09:51Z,10.2.50.49,,RHEL 7.9,Linux,normal
,bd2ad68c6d014feba821bd2f3bff103c,2022-01-11T18:21:42Z,SRVMOPPRO-SWL01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:07:15Z,10.2.50.168,,RHEL 7.9,Linux,normal
14393,cc311f8e1606432bae29b3d2e8cae318,2022-01-10T18:20:49Z,SRVMOPPRO-TSE01,10.0.14393.5501,2022-12-28T12:08:48Z,10.2.50.1,14393,Windows Server 2016,Windows,normal
14393,782af7c971e24fd6a9cf2e6e22e5f74f,2022-01-10T18:11:19Z,SRVMOPPRO-TSE02,10.0.14393.5501,2022-12-28T12:09:06Z,10.2.50.82,14393,Windows Server 2016,Windows,normal
9600,f3e6199859a24641b76388ab11ff6ab9,2022-01-10T19:32:01Z,SRVMOPPRO-UNI01,6.3.9600.20666,2022-12-28T12:12:44Z,10.2.50.53,9600,Windows Server 2012 R2,Windows,normal
9600,f9969b0abcdc48f6bca6551131e7f8fd,2022-01-10T18:24:38Z,SRVMOPPRO-WAS01,6.3.9600.20666,2022-12-28T12:08:49Z,10.2.50.87,9600,Windows Server 2012 R2,Windows,normal
,89b2cf1c9f8b41d58ecd3788f4480aa5,2022-01-11T18:02:52Z,SRVMOPPRO-WPR04,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:08:46Z,10.2.50.65,,RHEL 7.9,Linux,normal
14393,af43f2248e70427f8236094741024fae,2022-01-10T19:15:51Z,SRVMOPPRO-WSU01,10.0.14393.5501,2022-12-28T12:02:58Z,10.2.50.51,14393,Windows Server 2016,Windows,normal
,062cac5c5c004d9da18541a75dbb1a40,2022-01-11T18:02:43Z,SRVMOPPRO-YSP01,3.10.0-1160.76.1.el7.x86_64,2022-12-21T11:27:34Z,10.2.50.215,,RHEL 7.9,Linux,normal
,1c185e76ab0047928815850b416c65f7,2021-12-20T12:13:45Z,SRVMOPQUA-BDC01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:02Z,10.2.49.167,,RHEL 7.9,Linux,normal
14393,5598dc8c9fdc4915b0ce99a4aaf46ee0,2021-12-20T12:35:49Z,SRVMOPQUA-BWA01,10.0.14393.5582,2022-12-28T12:04:31Z,10.2.49.125,14393,Windows Server 2016,Windows,normal
14393,6bc0e6c182b1431e89978de0ac2cf914,2022-02-07T09:44:45Z,SRVMOPQUA-DAT01,10.0.14393.5582,2022-12-28T12:10:08Z,10.2.49.124,14393,Windows Server 2016,Windows,normal
17763,01454097c01f433d9333c1989ab3b3c8,2022-01-10T13:56:29Z,SRVMOPQUA-DAT02,10.0.17763.3770,2022-12-28T12:12:01Z,10.2.49.34,17763,Windows Server 2019,Windows,normal
17763,729efc7ec2cd40f18d0918f4133e24a7,2021-12-20T12:31:41Z,SRVMOPQUA-DAT03,10.0.17763.3770,2022-12-28T12:02:39Z,10.2.49.98,17763,Windows Server 2019,Windows,normal
9600,93d442834cc841c3ac7394b2d74dd566,2022-01-10T13:45:16Z,SRVMOPQUA-DAT08,6.3.9600.20718,2022-12-28T12:08:51Z,10.2.49.177,9600,Windows Server 2012 R2,Windows,normal
9600,c52d888b3b5648dc942bf075ea539635,2022-01-10T13:38:54Z,SRVMOPQUA-DAT12,6.3.9600.20718,2022-12-28T12:08:46Z,10.2.49.178,9600,Windows Server 2012 R2,Windows,normal
14393,e84aab27cf52415cbc451771c0a437ce,2021-12-20T12:41:03Z,SRVMOPQUA-DAT16,10.0.14393.5582,2022-12-28T12:09:46Z,10.2.49.39,14393,Windows Server 2016,Windows,normal
17763,a700754b59804b0eae13c8e8ece6c7a0,2022-07-19T08:37:52Z,SRVMOPQUA-DSC01,10.0.17763.3770,2022-12-28T12:07:58Z,10.2.49.128,17763,Windows Server 2019,Windows,normal
17763,9631d8d47ef64eb48e230590c3645356,2022-01-07T17:20:29Z,SRVMOPQUA-ELC01,10.0.17763.3770,2022-12-28T12:06:52Z,10.2.49.24,17763,Windows Server 2019,Windows,normal
9600,76e7e92409c948ed97c427132f28fbeb,2021-12-20T12:31:20Z,SRVMOPQUA-ERP01,6.3.9600.20718,2022-12-28T12:10:42Z,10.2.49.183,9600,Windows Server 2012 R2,Windows,normal
9600,bc68ae150a434d1a9ccf8ea2ee4363de,2022-01-10T13:42:01Z,SRVMOPQUA-ERP02,6.3.9600.20718,2022-12-28T12:07:38Z,10.2.49.184,9600,Windows Server 2012 R2,Windows,normal
17763,1c907b4ec8764fe08d1491e49553b64b,2022-01-10T13:53:54Z,SRVMOPQUA-ETL02,10.0.17763.3770,2022-12-28T12:08:51Z,10.2.49.35,17763,Windows Server 2019,Windows,normal
,924fdbba9fe1452686acfd70cbe626aa,2022-01-10T17:26:35Z,SRVMOPQUA-ETL05,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:09:49Z,10.2.49.20,,RHEL 8.7,Linux,normal
,c6b89eb8fa534acd91f9cede4c5cab9b,2022-01-10T16:28:55Z,SRVMOPQUA-GWS03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:13:01Z,10.2.49.126,,RHEL 7.9,Linux,normal
,8fed1cf47c054a659f3d8e168841e5c7,2022-01-10T15:04:06Z,SRVMOPQUA-IND01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:25Z,10.2.49.194,,RHEL 7.9,Linux,normal
,13ee94ca71934c079778706ca52c152f,2022-01-10T15:04:00Z,SRVMOPQUA-IND02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:11:56Z,10.2.49.195,,RHEL 7.9,Linux,normal
,4a8491fa74db48289b92004506f6deb8,2022-01-10T15:03:54Z,SRVMOPQUA-IWA03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:47Z,10.2.49.16,,RHEL 7.9,Linux,normal
17763,62af09c679b3457381ba67adb71e5deb,2021-12-20T12:41:19Z,SRVMOPQUA-MFS01,10.0.17763.3770,2022-12-28T12:04:50Z,10.2.49.196,17763,Windows Server 2019,Windows,normal
9600,5fa4924cf6af4ca0b7efe062b6ce8f08,2021-12-20T12:57:58Z,SRVMOPQUA-NAP07,6.3.9600.20718,2022-12-28T12:13:20Z,10.2.49.150,9600,Windows Server 2012 R2,Windows,normal
9600,2d459886e98d41c4867bd1efe843d803,2021-12-20T12:29:24Z,SRVMOPQUA-NAP09,6.3.9600.20718,2022-12-28T12:07:49Z,10.2.49.152,9600,Windows Server 2012 R2,Windows,normal
17763,111773f5ab8840c9b39de96096c5dc6f,2021-12-20T12:55:00Z,SRVMOPQUA-NBL01,10.0.17763.3770,2022-12-28T12:09:05Z,10.2.49.37,17763,Windows Server 2019,Windows,normal
,eed8d82fc0f64c8e9a0cd34553ab7ac0,2022-01-10T19:28:25Z,SRVMOPQUA-NIK01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:03:26Z,10.2.49.109,,RHEL 7.9,Linux,normal
,1538b86842de4d06ae45013229ab8c87,2021-12-20T12:12:44Z,SRVMOPQUA-PRX01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:12:42Z,10.2.49.21,,RHEL 7.9,Linux,normal
,24459ad3e3794fb39754ac242952dcf3,2022-01-10T19:27:36Z,SRVMOPQUA-PRX02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:34Z,10.2.49.22,,RHEL 7.9,Linux,normal
,f17044e38df3400eb92fd361dbd8d3f0,2022-01-10T19:27:46Z,SRVMOPQUA-PRX03,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:05:51Z,10.2.49.23,,RHEL 7.9,Linux,normal
,c849c837375c44b19dc1860022ac724c,2021-12-20T12:14:33Z,SRVMOPQUA-QUE01,4.18.0-425.3.1.el8.x86_64,2022-12-28T12:10:13Z,10.2.49.17,,RHEL 8.7,Linux,normal
9600,3deb9b9c0c3c4e58b8ebaced48037711,2022-01-10T13:52:09Z,SRVMOPQUA-SQL01,6.3.9600.20718,2022-12-28T12:03:48Z,10.2.49.154,9600,Windows Server 2012 R2,Windows,normal
,9fdd508dc0454bc9b3dd0ae8153c0f6a,2021-12-15T17:07:52Z,SRVMOPQUA-SRV01,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:06:03Z,10.2.49.18,,RHEL 7.9,Linux,normal
,d290818810d749ff98217874aca72708,2022-01-07T17:05:38Z,SRVMOPQUA-SRV02,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:08:06Z,10.2.49.19,,RHEL 7.9,Linux,normal
14393,59e289f2219c41fe8835ace5b02936d3,2021-12-21T10:58:28Z,SRVMOPQUA-WIN01,10.0.14393.5582,2022-12-28T12:05:30Z,10.2.49.141,14393,Windows Server 2016,Windows,normal
14393,866954db7d6a431e8680199691e54b20,2022-01-10T13:47:53Z,SRVMOPQUA-WIN02,10.0.14393.5582,2022-12-28T12:06:52Z,10.2.49.172,14393,Windows Server 2016,Windows,normal
14393,bd9a58de8f3b41aaa3eeb82871c3b6f3,2022-01-10T13:52:53Z,SRVMOPQUA-WIN03,10.0.14393.5582,2022-12-28T12:09:48Z,10.2.49.173,14393,Windows Server 2016,Windows,normal
17763,de253178b7614327a017259d7170f12a,2022-01-10T13:57:19Z,SRVMOPQUA-WIN04,10.0.17763.3770,2022-12-28T12:06:55Z,10.2.49.36,17763,Windows Server 2019,Windows,normal
,fb379f424d634b42b38c8fb2ffcbf0d9,2021-12-20T12:13:57Z,SRVMOPQUA-WPR04,3.10.0-1160.80.1.el7.x86_64,2022-12-28T12:09:24Z,10.2.49.58,,RHEL 7.9,Linux,normal
,db3d2de9a3704e17b7595a18395e7a64,2021-12-20T12:13:09Z,SRVMOPQUA-YSP01,3.10.0-1160.76.1.el7.x86_64,2022-11-15T13:07:35Z,10.2.49.165,,RHEL 7.9,Linux,normal
9600,3975f4b4247041e1af362b284895e2e1,2022-01-10T15:38:51Z,SRVNTRPRO-ACO01,6.3.9600.20666,2022-12-28T12:06:57Z,10.2.50.31,9600,Windows Server 2012 R2,Windows,normal
9600,8b56fc57a1b4456c9cd30a922c3e7bf0,2022-01-10T15:02:09Z,SRVNTRPRO-DAT02,6.3.9600.20666,2022-12-28T12:09:14Z,10.2.50.123,9600,Windows Server 2012 R2,Windows,normal
9600,3bc154fc0ab94c2aadead4edb62c6d4f,2022-01-10T15:14:09Z,SRVNTRPRO-DAT03,6.3.9600.20666,2022-12-28T12:07:10Z,10.2.50.99,9600,Windows Server 2012 R2,Windows,normal
9600,c37db53d796c40a89878539f70c6fcec,2022-01-10T15:20:32Z,SRVNTRPRO-LMS02,6.3.9600.20666,2022-12-19T10:54:10Z,10.2.50.83,9600,Windows Server 2012 R2,Windows,normal
7601,6972dc73569d4a6ba74cb6a8affa2f6d,2022-01-12T11:39:51Z,SRVNTRQUA-JVS01,6.1.7601.24545,2022-12-28T12:05:44Z,10.2.49.139,7601,Windows Server 2008 R2,Windows,normal
17763,2876966837c44923bfb157e00ca0c634,2022-01-10T13:42:53Z,SRVNTRQUA-WIN02,10.0.17763.3770,2022-12-28T12:06:25Z,10.2.49.136,17763,Windows Server 2019,Windows,normal
18363,ef2ccfe25ffc44608cf3b15911756f9c,2022-04-07T15:50:57Z,TAB019,10.0.18363.418,2022-12-28T11:08:38Z,192.168.1.20,18363,Windows 10,Windows,normal
,8bbb8bad18464cd5a039905fd66dbaca,2022-06-28T13:10:21Z,ip-10-132-0-113.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:11:05Z,10.132.0.113,,Amazon Linux 2,Linux,normal
,6e5abb5940e848eda4d50bec75dff821,2022-05-25T08:12:51Z,ip-10-132-0-138.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:04:30Z,10.132.0.138,,Amazon Linux 2,Linux,normal
,68cf709eaea945f1992a5f5fc2610c2a,2022-06-14T08:08:32Z,ip-10-132-0-149.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:09:02Z,10.132.0.149,,Amazon Linux 2,Linux,normal
,ad3a5018b62244f3944bbfcef8a75f67,2022-03-01T09:59:05Z,ip-10-132-0-177.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:12:19Z,10.132.0.177,,Amazon Linux 2,Linux,normal
,74a96f1f0f204841b4a47d67adcf3b46,2022-03-01T15:07:23Z,ip-10-132-0-199.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:11:50Z,10.132.0.199,,Amazon Linux 2,Linux,normal
,4486ec1e59bb41e494a16df4d6db70f4,2022-03-02T13:54:19Z,ip-10-132-0-218.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:05:17Z,10.132.0.218,,Amazon Linux 2,Linux,normal
,7a988d8c56b54054aea39fe1bd9ed029,2022-05-31T13:08:11Z,ip-10-132-0-231.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:03:38Z,10.132.0.231,,Amazon Linux 2,Linux,normal
,fde7339d1d3f4238998acc2ee9722638,2022-03-02T13:49:07Z,ip-10-132-0-49.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:06:42Z,10.132.0.49,,Amazon Linux 2,Linux,normal
,aa82ec5c7ba549638e6ecae2a8eb0bbb,2022-03-09T11:05:08Z,ip-10-132-0-91.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-11-15T04:33:07Z,10.132.0.91,,Amazon Linux 2,Linux,normal
,202beb30b67c4ca6bd721b88808804f5,2022-03-02T13:49:27Z,ip-10-132-1-10.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:05:06Z,10.132.1.10,,Amazon Linux 2,Linux,normal
,7315cddc1fe64359ad5741fedd7e32c0,2022-03-02T13:53:35Z,ip-10-132-1-178.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:11:22Z,10.132.1.178,,Amazon Linux 2,Linux,normal
,468497d9df094e05a2345de20ba2e2d4,2022-07-12T08:33:16Z,ip-10-132-1-194.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:10:52Z,10.132.1.194,,Amazon Linux 2,Linux,normal
,86ac5ae0295f40e180c6d42facc11467,2022-07-08T08:41:11Z,ip-10-132-1-29.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:08:53Z,10.132.1.29,,Amazon Linux 2,Linux,normal
,49abb64b4a40424a89cda43f3bf6c4ff,2022-03-09T11:05:44Z,ip-10-132-1-56.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:06:31Z,10.132.1.56,,Amazon Linux 2,Linux,normal
,4b93e82fd8894510849e249a59e1ef3b,2022-03-24T09:10:53Z,ip-10-136-0-131.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:09:15Z,10.136.0.131,,Amazon Linux 2,Linux,normal
,f1197cadd33a436ab27acd9d6749fe28,2022-03-24T14:13:08Z,ip-10-136-0-216.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:12:16Z,10.136.0.216,,Amazon Linux 2,Linux,normal
,ccc482cadf9a452e8853c3756cc2d8be,2022-03-24T14:13:09Z,ip-10-136-0-220.eu-west-1.compute.internal,5.10.96-90.460.amzn2.x86_64,2022-12-28T12:01:40Z,10.136.0.220,,Amazon Linux 2,Linux,normal
,18b91034d680421c85f1872fdfa2ff58,2022-01-31T15:05:25Z,lap881.home,21.1.0,2022-12-23T13:48:59Z,192.168.1.89,21A559,Monterey (12),Mac,normal
,c302562a90ac46fc9e6a234268edf26d,2022-01-11T14:18:17Z,srvcbvpro-gpc01.altares.loc,2.6.32-754.35.1.el6.x86_64,2022-11-26T19:46:48Z,10.2.50.116,,RHEL 6.10,Linux,normal
,8f570bc4f33f43649a6d5b025c6e4bb2,2022-11-26T19:55:34Z,srvcbvpro-gpc01.altares.loc,2.6.32-754.35.1.el6.x86_64,2022-12-28T12:09:24Z,10.2.50.116,,RHEL 6.10,Linux,normal
,5b5c2de1b250487aa46fbb9f8dd96057,2022-01-11T14:17:18Z,srvcbvpro-gwa01.altares.loc,3.10.0-1160.81.1.el7.x86_64,2022-12-28T12:08:15Z,10.2.50.104,,RHEL 7.9,Linux,normal
